Coor_ID,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32
2658,16.71757114,16.96034638,16.84792351,17.00298953,17.39937705,17.20748285,17.35528016,17.20748285,17.28065464,16.88232878,17.03787938,16.78783543,17.2036062,17.01122741,16.54021436,17.36497178,16.59351831,17.20263705,17.11347408,17.11347408,17.15272516,17.15272516,17.31602908,17.11250491,16.5862496,16.55426722,16.77087508,16.81061074,16.63616147,16.63616147,16.07307798
2659,16.41994667,16.21741464,16.63508069,16.41499589,16.91097432,16.69719052,16.63733105,16.69719052,16.472605,16.33578336,16.37223913,16.13595176,16.4023939,16.51446162,15.9401708,16.81330888,16.23181692,16.58467273,16.83536237,16.83536237,16.43749945,16.43749945,16.48340671,16.52481325,16.25207013,15.98517792,16.19446101,16.04548746,16.22146528,16.22146528,15.6341224
2660,13.9807311,14.06275212,14.12211539,14.17921289,14.43841743,14.43297957,14.4125876,14.43297957,14.26395284,13.85611355,14.11667754,13.71880764,14.041907,13.82258009,13.83526843,14.36863159,13.75460687,14.3455207,14.37270999,14.37270999,14.32966028,14.32966028,14.37724153,14.22180945,13.72515181,13.75551318,14.02060872,13.85475408,13.85520723,13.85520723,13.41111556
2661,15.97663226,15.30949866,15.10643682,0,16.02922381,16.03311948,16.06964138,16.03311948,16.29510333,15.23012437,16.00049323,14.66914779,0,15.39909907,14.68862614,16.22011167,14.73147853,0,15.80230099,15.80230099,15.51889095,0,16.58922646,15.15659359,14.5698082,15.56466509,15.04361913,15.99124101,15.30365515,15.30365515,14.41641617
2662,16.39637206,16.72764117,16.16747767,16.67403931,16.25874569,16.87299395,17.1400374,16.87299395,17.30277456,16.12546541,16.62671516,16.86188725,17.57754442,15.74204315,16.59967279,16.63782185,16.4610806,16.37898768,16.84353706,16.84353706,16.32586873,16.32586873,15.88160112,16.75420065,16.30896724,16.32731742,16.57745941,16.73295307,15.86131933,15.86131933,16.32973193
2663,18.29069971,18.52259688,17.86513573,18.49543322,18.07691166,18.80630619,18.93306993,18.80630619,19.19263378,17.91795395,18.47631805,18.64936061,19.39284,17.48182633,18.33748157,18.57742722,18.27711789,18.27409971,18.65640304,18.65640304,18.32188762,18.32188762,17.60557188,18.57893631,18.13526322,18.08546318,18.28516637,18.60358482,17.92600244,17.92600244,18.10005107
2664,17.69518674,17.0458221,16.69801846,17.51661147,17.39756129,18.0454501,17.76602652,18.0454501,18.4247381,16.92431219,17.31147127,17.70502561,18.33225282,16.64833222,17.19291303,17.85113265,16.99859558,17.37345608,17.90967386,17.90967386,17.06795953,17.06795953,16.72359949,18.02970794,16.94300602,17.43544089,17.54760388,17.68879149,16.85986767,16.85986767,17.1879936
2665,18.0636658,18.25096541,17.6624557,18.34666221,17.93214668,18.51605066,18.72330842,18.51605066,19.02012201,17.71465396,18.27501755,18.47715784,19.29237172,17.29399745,18.14912764,18.34461522,18.12046979,18.00481483,18.51758589,18.51758589,18.03961366,18.03961366,17.42346959,18.39886046,18.02119075,18.00583833,18.19262619,18.39374298,17.6225394,17.6225394,17.90297706
2666,17.13039488,17.30801754,16.74991356,17.39877011,17.00567078,17.55940699,17.75595665,17.55940699,18.03743517,16.79941496,17.33131231,17.52252359,18.29561892,16.40049194,17.21144128,17.39682887,17.18474936,17.07458449,17.5603776,17.5603776,17.10758541,17.10758541,16.52327482,17.44827149,17.09059964,17.07555511,17.25269245,17.44341841,16.71254487,16.71254487,16.97800823
2667,17.0527343,16.75903547,16.31824125,17.00550634,16.88743646,17.5555152,17.41235546,17.5555152,17.7572179,16.56372821,16.93958399,17.24951742,17.80641369,16.2429717,16.74526065,17.41333938,16.46878034,17.07290456,17.30264887,17.30264887,16.58340653,16.58340653,16.42696393,17.35971598,16.38317969,16.8485718,17.21311254,17.10635769,16.51551634,16.51551634,16.76149525
2668,18.64882188,18.54406227,17.96546689,18.66869934,18.42802086,19.17960388,19.12588101,19.17960388,19.47776585,18.15134805,18.6343167,18.8975588,19.50570175,17.80053766,18.35710665,18.9668613,18.16477876,18.66171536,18.93623927,18.93623927,18.20883152,18.20883152,18.00844519,18.96847299,18.02778542,18.41351568,18.77721954,18.778294,18.05410964,18.05410964,18.29263921
2669,18.38937366,18.59029735,17.98752631,18.50031625,18.14192567,18.82752021,19.06832188,18.82752021,19.29940968,17.96605354,18.55706569,18.76412445,19.47374803,17.62657944,18.36636713,18.72475773,18.0994914,18.30399388,18.75645561,18.75645561,18.25184575,18.25184575,17.77740001,18.73038154,18.07086107,18.19458506,18.43180793,18.60665754,17.75592725,17.75592725,18.13527935
2670,18.65125998,18.37445684,17.76654439,18.73456455,18.51312204,19.36989369,19.3066244,19.36989369,19.77798062,17.96478817,18.40978218,18.86163038,19.74950944,17.48394155,18.19255762,18.81945085,17.51926691,18.06760076,19.03931165,19.03931165,17.85195793,17.85195793,17.92735384,19.03825716,17.46865148,18.40661872,18.64809652,18.98236928,16.98569587,16.98569587,18.04545652
2671,18.31431913,17.97211213,17.51550308,18.32630886,18.09900349,18.74195299,18.64653468,18.74195299,19.1036433,17.70833797,18.14796157,18.5146476,19.20155946,17.29419257,17.99908903,18.4821754,17.90466988,18.1239821,18.64403682,18.64403682,17.92515233,17.92515233,17.5060112,18.53762793,17.79476397,18.09550647,18.23938328,18.47468182,17.72782129,17.72782129,17.94313693
2672,18.52244753,18.68255357,18.07137032,18.73336567,18.27270128,18.90785248,19.04686671,18.90785248,19.33544108,18.12697601,18.74918452,18.75733363,19.53725139,17.72958706,18.53203471,18.87381797,18.48170197,18.44095643,18.93421725,18.93421725,18.60106246,18.60106246,17.7727294,18.76644146,18.46061016,18.37336675,18.42369949,18.82636139,18.19121017,18.19121017,18.25256817
2673,19.88833272,20.07064862,19.51840105,20.07541852,19.54119053,20.11039773,20.3165631,20.11039773,20.56724746,19.52900081,20.09502808,20.06958864,20.95307878,19.10766028,19.96200107,20.37221184,19.98956045,19.82897406,20.22964505,20.22964505,19.87985291,19.87985291,19.00325263,20.22752509,20.05686893,19.71449664,19.7606056,20.05474899,19.51893104,19.51893104,19.5067413
2674,17.02747414,17.36972498,16.28114967,17.17931086,16.94784641,17.81089226,17.85293173,17.81089226,18.08835283,16.75050813,17.32669633,17.55222579,18.06856955,16.36572322,17.0754486,17.29801057,15.89488102,16.34247787,17.46963057,17.46963057,16.80540676,16.80540676,16.49975498,17.58635196,16.17036327,16.78018306,17.22728532,17.50227299,15.64660078,15.64660078,16.82716837
2675,18.41098351,18.47323621,17.84713725,18.57477956,18.19003741,18.77531494,18.87124534,18.77531494,19.19424504,17.95582435,18.53957107,18.62631664,19.40243443,17.56751033,18.3487308,18.60998807,18.29770399,18.24769772,18.76000689,18.76000689,18.34924106,18.34924106,17.60680097,18.6717305,18.25280039,18.23953342,18.3839393,18.67070996,17.98899178,17.98899178,18.11859989
2676,17.03351866,17.17722763,16.72348421,17.19466118,16.72866716,17.20078649,17.32187897,17.20078649,17.50375328,16.69050183,17.17675646,17.16639057,17.87032896,16.43041214,17.0226816,17.40386376,17.0061904,16.92420561,17.32046544,17.32046544,16.70181007,16.70181007,16.21555544,17.28936776,17.03964397,16.97226566,17.00666158,17.16874645,16.77060191,16.77060191,16.71594538
2677,17.39388299,16.78652361,16.41224323,17.2139963,17.10229246,17.73818226,17.46254943,17.73818226,18.11149551,16.63613446,17.01670121,17.41032426,18.01961791,16.36485372,16.90064528,17.54717354,16.71398866,17.07714701,17.60471794,17.60471794,16.77636872,16.77636872,0,17.72319171,16.65499355,17.13904351,17.24494455,17.38759664,16.57327084,16.57327084,16.89677675
2678,18.27292634,17.93100365,17.47543902,18.28439021,18.05760476,18.69908362,18.604382,18.69908362,19.05994661,17.65287995,18.10645086,18.47279659,19.15763881,17.25513315,17.95791885,18.44089709,17.86371566,18.08252624,18.60139141,18.60139141,17.8846497,17.8846497,17.46596886,18.49522592,17.75455958,18.05411575,18.19766346,18.43292222,17.68727159,17.68727159,17.90209473
2679,18.87733852,18.58588872,18.09218728,18.94475574,18.73368799,19.35651934,19.43586421,19.35651934,19.8227353,18.31570127,18.68857033,19.19471802,19.90467314,17.83496468,18.67197531,19.01839608,18.39400896,18.6730125,19.30051119,19.30051119,18.39971349,18.39971349,0,19.16256519,18.30636658,18.74976441,18.85866913,19.07855297,17.95320409,17.95320409,18.58018419
2680,17.47519246,17.74190951,17.08261404,17.76053882,17.36159916,17.96727861,18.1435754,17.96727861,18.38121258,17.15713123,17.71055776,17.81460923,18.62521097,16.71002803,17.55107278,17.79370806,17.49791112,17.52199289,17.91320821,17.91320821,17.60059946,17.60059946,16.86724114,17.78734683,17.41748707,17.40885398,17.44338633,17.89094392,17.08170529,17.08170529,17.31888809
2681,17.12752105,17.22541937,16.71765968,17.27788163,16.86895709,17.37952724,17.45822063,17.37952724,17.72896334,16.74951177,17.2479032,17.27881845,17.96176459,16.45815889,17.0717799,17.43526839,17.04180148,16.96357651,17.46524682,17.46524682,17.12564741,17.12564741,16.32466119,17.39404805,17.02165971,17.0211913,17.06943784,17.3167599,16.81602641,16.81602641,16.81743166
2682,18.2658633,18.41946409,17.93339841,18.43866419,17.93895634,18.44422212,18.57508596,18.44422212,18.77011855,17.89752454,18.41895884,18.40885352,19.1637206,17.61912309,18.25121059,18.66451801,18.23554735,18.14864164,18.57357017,18.57357017,17.90965093,17.90965093,17.38922717,18.53921209,18.27293702,18.19916822,18.23605262,18.41036931,17.98392499,17.98392499,17.92581943
2683,17.38419389,17.43544785,16.80219798,17.50586216,17.12984012,17.67926341,17.79709963,17.67926341,18.09073213,16.94637967,17.45748226,17.53316567,18.25215815,16.5746687,17.29270317,17.57627648,17.23713813,17.18923723,17.70800395,17.70800395,17.30851046,17.30851046,16.60053519,17.60645405,17.17917804,17.20648155,17.28982911,17.60597504,16.97655724,16.97655724,17.07379607
2684,19.79537994,19.89252459,19.23625855,19.92220766,19.59353495,20.25303914,20.45704289,20.25303914,20.7144762,19.3970869,19.88712766,20.15751358,20.84292301,19.05977911,19.68798114,20.10948095,19.41867459,19.75112516,20.1844982,20.1844982,19.60324942,19.60324942,19.20603577,20.04741632,19.39978536,19.65991712,19.8488095,20.02420954,19.22978223,19.22978223,19.5681694
2685,20.32131496,20.69116093,19.93726516,20.58572478,20.15305416,20.58353958,20.99217292,20.58353958,21.24784192,20.02795118,20.66439216,20.71629079,21.65920679,19.48274249,20.50323329,20.74196694,20.58681738,20.34753743,20.79932858,20.79932858,20.51470562,20.51470562,19.53354851,20.77911543,20.56878944,20.13010951,20.21533251,20.67586449,19.9154131,19.9154131,20.07056267
2686,17.26443096,17.29690855,16.70572216,17.37880858,17.06297572,17.58450001,17.66922418,17.58450001,18.00341393,16.86905153,17.39292927,17.46682757,18.16297777,16.45202037,17.23995508,17.5251931,17.11804643,17.04179468,17.6310983,17.6310983,17.25454647,17.25454647,16.48355659,17.54684483,17.09733608,17.09874815,17.17405852,17.49459826,16.81209806,16.81209806,16.92506362
2687,18.31027418,18.46166991,17.78671842,18.45306212,18.03128073,18.58825495,18.76446134,18.58825495,19.05206257,17.8986196,18.46622697,18.46875866,19.23637041,17.48848404,18.26419723,18.5523048,18.22571538,18.11077615,18.66369964,18.66369964,18.27736207,18.27736207,17.49152209,18.58774861,18.14571362,18.11583955,18.21052517,18.5396463,17.85760604,17.85760604,17.95583605
2688,17.53210848,17.70360135,17.01860154,17.66570774,17.27754118,17.8561474,18.01112254,17.8561474,18.27394871,17.13616889,17.6831971,17.70360135,18.44738482,16.72322573,17.50150211,17.74829637,17.45923617,17.3785908,17.86489208,17.86489208,17.51753403,17.51753403,16.77083565,17.78667579,17.37713336,17.33972556,17.43980354,17.76384246,17.10653414,17.10653414,17.22070077
2689,18.43837965,18.60035513,17.89571024,18.58539561,18.23771578,18.8407391,18.96712124,18.8407391,19.27869188,18.07419277,18.62821078,18.67515271,19.4592378,17.54545119,18.46571947,18.72880064,18.33624225,18.26402389,18.83919156,18.83919156,18.44663318,18.44663318,17.66409563,18.80617745,18.297038,18.26402389,18.37338312,18.72518972,17.9349145,17.9349145,18.08863644
2690,21.21906746,21.56075585,20.7671218,21.60933455,21.12736833,21.87187787,22.15461682,21.87187787,22.41279352,20.85663759,21.47615249,21.753979,22.72882798,20.29061386,21.34460792,21.70376281,21.07769797,21.33860381,21.83639904,21.83639904,21.30476247,21.30476247,20.54988221,21.68575049,21.02639014,21.18740943,21.20487592,21.74142495,20.61483575,20.61483575,21.09025203
2691,17.77727865,17.93291198,17.44081422,17.91314902,17.51393717,18.15079863,18.36621493,18.15079863,18.59744159,17.44229643,17.94724013,18.11127271,18.83657343,17.00158238,17.79358309,18.12658901,17.76443272,17.84743716,18.13251789,18.13251789,17.69872088,17.69872088,17.10731423,18.09595641,17.72391865,17.62362162,17.7782668,17.95069864,17.3533631,17.3533631,17.49960903
2692,17.08943892,17.30153086,16.59822827,17.25413334,16.9711845,17.50644134,17.61990813,17.50644134,17.92104994,16.74281463,17.22061993,17.39728341,18.08574436,16.32820604,17.11146201,17.27998653,17.11194078,17.02145461,17.43079682,17.43079682,17.11529212,17.11529212,16.43975778,17.3910595,17.05209543,16.9879412,17.06071316,17.41643393,16.70116227,16.70116227,16.92905338
2693,18.2219267,18.47813183,17.8214554,18.41781989,18.02506851,18.57463095,18.73337197,18.57463095,19.00308698,17.87935487,18.45786701,18.5027391,19.32153405,17.47068114,18.27693119,18.57173596,18.33241817,18.18236206,18.62963543,18.62963543,18.31649582,18.31649582,17.50590331,18.51528399,18.34255058,18.10323279,18.10468028,18.54375123,17.85137012,17.85137012,17.95414167
2694,20.50365067,20.83328288,20.06642652,0,20.41451812,21.13390746,21.41132591,21.13390746,21.65657229,20.152922,20.74625997,21.02473327,21.96088873,19.60599625,20.62442791,20.97093729,20.35966733,20.61862638,21.0996257,21.0996257,20.58539946,20.58539946,19.85651673,0,0,0,20.48941056,21.00785609,0,19.93668328,0
2695,18.341534,18.60039902,17.93939471,18.53920391,18.14434976,18.69656277,18.85732134,18.69656277,19.12784258,17.99719009,18.58000065,18.62419711,19.44935973,17.5853373,18.39787235,18.6936487,18.45178233,18.30122293,18.75192977,18.75192977,18.43672639,18.43672639,17.62176296,18.63731035,18.46343854,18.22302918,18.22351486,18.66645089,17.96902091,17.96902091,18.07246978
2696,16.1549522,16.48395719,15.8354423,16.38805675,16.0941836,16.74839555,16.98767191,16.74839555,17.21555416,15.8857663,16.37333935,16.6975968,17.39596094,15.36448566,16.32823767,16.40894596,15.80315898,15.79698718,16.62448458,16.62448458,16.07614293,16.07614293,15.63034828,16.62258556,15.82642196,16.10083017,16.26367103,16.50532115,15.12425979,15.12425979,15.9978084
2697,17.20215035,17.06941216,16.87466118,17.27646322,16.98946176,17.2534006,17.55116463,17.2534006,17.44200157,16.86236111,17.0565996,16.88696124,17.33488852,17.0171369,17.51118943,17.3682012,16.77421065,17.14987508,17.06838717,17.06838717,17.30465086,17.30465086,17.72746553,16.78702323,16.90438632,16.93359897,16.39905875,17.59011482,16.63019743,16.63019743,16.90079881
2698,16.23752202,16.47308296,16.20200805,16.45824802,16.4447617,16.51174374,16.57737713,16.51174374,16.46858753,16.31619218,16.35485295,16.3256326,16.59535888,16.35485295,16.49196381,16.72617613,16.3759815,16.37193561,16.43936718,16.43936718,16.43711946,16.43711946,16.73741472,16.3800274,16.39261462,16.23932019,16.23392567,16.42767905,16.13547558,16.13547558,16.0968148
2699,16.59409786,17.00094468,16.51991627,16.90234308,16.83369056,16.89174571,17.12765236,16.89174571,17.03872661,16.76780256,16.87239399,16.7880758,17.10645762,16.7982124,17.0829591,17.18570752,16.8774623,16.86962946,16.89266721,16.89266721,16.99633713,16.99633713,17.24744871,16.77471389,16.87423701,16.72817762,16.5894903,16.93782122,16.48305586,16.48305586,16.57198162
2700,15.49757767,15.5350159,15.19992065,15.71065204,15.44118924,15.68615542,15.85670735,15.68615542,15.84653895,15.31639514,15.50682168,15.28404112,15.70325683,15.35891758,15.84561454,15.80309211,15.2697129,15.42639883,15.5179145,15.5179145,15.71296304,15.71296304,16.05129369,15.2512249,15.47261885,15.46429925,14.91335644,15.86733796,15.14861641,15.14861641,15.29282293
2701,17.2671519,17.06785626,16.80146611,17.66226416,17.14737571,17.48086042,17.70898185,17.48086042,17.55988287,17.06040132,17.2661579,17.05692235,17.68462901,17.01119866,17.5708168,17.72140676,16.90981136,17.28901974,17.14439374,17.14439374,17.41923285,17.41923285,17.98481494,16.74580249,17.12848985,17.23186514,16.41629376,17.81931508,16.83575887,16.83575887,17.06189231
2702,17.18099576,17.54268001,17.23266493,17.39711203,17.46616988,17.47312534,17.71557303,17.47312534,17.60875694,17.43139255,17.39711203,17.33848738,17.60031102,17.44132892,17.64601837,17.73792989,17.4353671,17.40357068,17.45176213,17.45176213,17.49101083,17.49101083,17.84573962,17.40058976,17.48952038,17.26595181,17.2525377,17.47411898,17.06175918,17.06175918,17.13578523
2703,15.00772317,15.32528684,14.87551854,15.35481708,15.19353653,15.38207576,15.62195218,15.38207576,15.54063044,15.07359831,15.23260731,15.11857514,15.37707834,15.12675275,15.57197794,15.37844127,15.09949406,15.27485827,15.14628815,15.14628815,15.42523534,15.42523534,15.73234986,15.13220449,15.24850821,15.13220449,14.87052111,15.52881835,14.83281326,14.83281326,15.23169869
2704,16.82589843,0,16.76090288,17.12235295,17.07419078,0,17.36737215,17.12282054,17.26730706,16.98955629,17.12843167,17.03818605,17.33697854,17.03210734,17.34212208,17.41413154,17.09429732,17.1041168,17.12749648,17.12749648,17.19810316,17.19810316,17.48941415,17.00685727,17.10084363,0,0,0,0,0,16.81561136
2705,15.59653374,15.82132446,15.54998193,15.79867763,15.76051354,15.85361716,15.93581675,15.85361716,15.86787627,15.70096077,15.81251737,15.67747517,16.00417662,15.68292719,15.91736378,16.12915355,15.75044828,15.75086767,15.8204857,15.8204857,15.88884555,15.88884555,16.14928405,15.68292719,15.87248952,15.6535702,15.5537564,15.86158549,15.51810863,15.51810863,15.46358848
2706,20.01630925,19.86437136,19.60273102,19.93512945,19.91318895,19.96365208,20.07500006,19.96365208,20.11504146,19.74205313,20.11010485,19.66251885,19.5884697,19.76673618,20.00479051,20.02124586,19.90660681,19.57640242,19.9598125,19.9598125,19.80568055,19.80568055,20.31469993,19.99217472,19.96694315,20.41891726,19.88137525,19.99436877,19.70859389,19.70859389,19.93293539
